Order_ID,Order_Date,Region,State,Category,Product,Quantity,Cost_Price,Selling_Price,Discount_Percentage,Final_Price,Profit
100266,23-05-2024,West,Gujarat,Electronics,Mobile,3,851.6,1266.83,0,1266.83,1245.69
100267,08-02-2023,Central,Madhya Pradesh,Furniture,Chair,7,1584.4,2201.52,15,1871.29,2008.23
100268,08-01-2024,West,Gujarat,Clothing,T-shirt,5,3616.55,4228.2,15,3593.97,-112.9
100269,08-04-2023,East,Odisha,Home Appliances,Mixer,8,1208.62,1334.63,30,934.24,-2195.04
100270,17-06-2024,South,Karnataka,Furniture,Sofa,6,2455.08,3542.39,10,3188.15,4398.42
100271,03-10-2024,Central,Madhya Pradesh,Home Appliances,Microwave,1,3207.89,4068.57,10,3661.71,453.82
100272,26-12-2024,East,Bihar,Home Appliances,Mixer,1,2276.16,3442.05,5,3269.95,993.79
100273,20-09-2023,North,Delhi,Home Appliances,Microwave,4,1699.31,2428.1,0,2428.1,2915.16
100274,27-02-2023,East,Bihar,Furniture,Chair,7,1545.71,1710.82,15,1454.2,-640.57
100275,15-09-2023,South,Tamil Nadu,Home Appliances,Microwave,1,705.05,920.73,0,920.73,215.68
100276,04-06-2024,North,Haryana,Home Appliances,Microwave,8,665.39,851.42,15,723.71,466.56
100277,04-09-2024,Central,Madhya Pradesh,Electronics,Headphones,6,2476.3,3862.25,10,3476.02,5998.32
100278,14-05-2023,East,Odisha,Furniture,Chair,2,551.58,755.93,5,718.13,333.1
100279,28-09-2023,North,Haryana,Electronics,Headphones,6,4673.77,5449.8,10,4904.82,1386.3
100280,26-01-2023,North,Delhi,Clothing,T-shirt,8,3381.17,3982.92,0,3982.92,4814
100281,27-12-2023,East,Odisha,Office Supplies,Printer,2,806.19,1218.29,0,1218.29,824.2
100282,26-03-2023,North,Punjab,Office Supplies,Pen,3,4693.47,5166.94,30,3616.86,-3229.83
100283,09-07-2024,South,Karnataka,Home Appliances,Fan,2,2571.88,3096.18,20,2476.94,-189.88
100284,11-05-2023,South,Kerala,Electronics,Headphones,8,1357.65,1590.72,0,1590.72,1864.56
100285,07-06-2023,North,Punjab,Office Supplies,Pen,1,628.91,736.78,30,515.75,-113.16
100286,23-12-2023,South,Kerala,Office Supplies,Printer,8,4865.59,7578.43,20,6062.74,9577.2
100287,19-02-2023,South,Tamil Nadu,Electronics,Laptop,8,1078.38,1253.2,30,877.24,-1609.12
100288,18-05-2023,North,Punjab,Home Appliances,Fan,2,2409.15,3154.45,15,2681.28,544.26
100289,25-06-2024,Central,Madhya Pradesh,Office Supplies,Pen,7,4414.95,6311.98,5,5996.38,11070.01
100290,22-07-2024,North,Punjab,Furniture,Chair,1,4065.29,5862.27,0,5862.27,1796.98
100291,10-07-2023,West,Gujarat,Clothing,Jeans,7,2045.72,2525.62,30,1767.93,-1944.53
100292,16-07-2024,East,Odisha,Electronics,Laptop,8,4908.52,7312.61,30,5118.83,1682.48
100293,06-12-2023,East,Odisha,Office Supplies,Notebook,7,1997.23,3179.62,30,2225.73,1599.5
100294,26-06-2024,East,Bihar,Office Supplies,Printer,5,2607.97,3173.08,0,3173.08,2825.55
100295,05-03-2024,South,Kerala,Electronics,Mobile,4,1795.39,2106.34,20,1685.07,-441.28
100296,04-04-2023,East,Bihar,Electronics,Headphones,2,287.15,399.45,0,399.45,224.6
100297,03-12-2024,West,Maharashtra,Home Appliances,Mixer,2,642.41,887.5,30,621.25,-42.32
100298,20-02-2023,South,Karnataka,Electronics,Headphones,6,1976.02,2976.79,30,2083.75,646.38
100299,23-10-2023,South,Kerala,Office Supplies,Pen,8,1220.2,1636.13,20,1308.9,709.6
100300,22-05-2023,North,Haryana,Electronics,Mobile,2,4837.47,6470.91,5,6147.36,2619.78
100301,26-01-2023,North,Punjab,Clothing,T-shirt,2,2844.55,4434.36,5,4212.64,2736.18
100302,28-02-2024,South,Tamil Nadu,Electronics,Mobile,5,4593.88,5817.86,20,4654.29,302.05
100303,14-05-2023,East,Odisha,Office Supplies,Pen,1,4668.13,5565.3,20,4452.24,-215.89
100304,24-07-2024,South,Karnataka,Clothing,Jeans,8,2738,4030.06,30,2821.04,664.32
100305,23-01-2023,Central,Chhattisgarh,Clothing,T-shirt,3,1540.43,2218.5,30,1552.95,37.56
100306,13-04-2023,West,Rajasthan,Home Appliances,Microwave,2,850.14,980.26,20,784.21,-131.86
100307,26-05-2023,West,Rajasthan,Furniture,Table,7,3292.68,4221.94,30,2955.36,-2361.24
100308,15-03-2023,East,West Bengal,Home Appliances,Mixer,7,4443.85,6238.6,15,5302.81,6012.72
100309,08-09-2024,North,Haryana,Furniture,Table,7,2009.21,2720.86,20,2176.69,1172.36
100310,05-08-2024,Central,Chhattisgarh,Office Supplies,Printer,8,861.49,1133.11,30,793.18,-546.48
100311,04-08-2023,Central,Madhya Pradesh,Home Appliances,Microwave,4,1049.99,1321.67,15,1123.42,293.72
100312,20-08-2024,North,Delhi,Office Supplies,Pen,3,2301.07,3477.11,15,2955.54,1963.41
100313,26-05-2024,Central,Madhya Pradesh,Home Appliances,Mixer,3,1500.9,2047.11,20,1637.69,410.37
100314,23-12-2024,East,West Bengal,Office Supplies,Printer,4,1207.01,1582.72,15,1345.31,553.2
100315,30-05-2023,West,Rajasthan,Furniture,Table,1,3604.58,5687.03,15,4833.98,1229.4
100316,04-01-2023,Central,Madhya Pradesh,Electronics,Headphones,8,1867.67,2893.24,30,2025.27,1260.8
100317,22-01-2024,Central,Madhya Pradesh,Furniture,Sofa,3,226.16,319.29,15,271.4,135.72
100318,02-05-2023,East,Odisha,Office Supplies,Pen,7,734.34,982.84,20,786.27,363.51
100319,10-07-2024,Central,Chhattisgarh,Home Appliances,Mixer,7,2445.44,3627.38,0,3627.38,8273.58
100320,27-11-2024,West,Maharashtra,Electronics,Laptop,1,1429.85,1579.38,30,1105.57,-324.28
100321,19-06-2023,West,Maharashtra,Clothing,Jeans,1,2711.8,3227.19,0,3227.19,515.39
100322,18-02-2024,South,Tamil Nadu,Furniture,Table,5,2500.65,3535.99,10,3182.39,3408.7
100323,08-04-2023,North,Haryana,Electronics,Mobile,2,3363.21,3948.39,5,3750.97,775.52
100324,18-01-2024,North,Haryana,Office Supplies,Notebook,1,4615.61,6254.76,0,6254.76,1639.15
100325,22-08-2024,North,Punjab,Furniture,Sofa,6,4294.37,5370.69,15,4565.09,1624.32
100326,04-12-2024,East,Bihar,Electronics,Headphones,3,2060.68,3031.71,10,2728.54,2003.58
100327,14-12-2023,North,Delhi,Clothing,Jeans,3,4231.27,5814.29,20,4651.43,1260.48
100328,16-07-2024,North,Delhi,Home Appliances,Mixer,3,611.18,870.6,5,827.07,647.67
100329,02-05-2023,South,Karnataka,Clothing,T-shirt,1,2194.7,2593.17,0,2593.17,398.47
100330,12-08-2023,South,Tamil Nadu,Clothing,Jeans,1,4779.45,5692.1,30,3984.47,-794.98
100331,25-06-2023,North,Punjab,Electronics,Laptop,7,1951.74,2907.26,10,2616.53,4653.53
100332,12-11-2024,Central,Chhattisgarh,Clothing,Jacket,6,559.47,713.6,30,499.52,-359.7
100333,02-08-2024,West,Gujarat,Furniture,Chair,4,4113.93,5916.32,5,5620.5,6026.28
100334,24-11-2024,Central,Madhya Pradesh,Home Appliances,Microwave,5,1343,2068.97,0,2068.97,3629.85
100335,12-06-2024,South,Karnataka,Office Supplies,Printer,3,3193.23,4951.18,5,4703.62,4531.17
100336,30-05-2024,North,Delhi,Home Appliances,Mixer,5,272.2,426.96,0,426.96,773.8
100337,19-04-2024,North,Punjab,Electronics,Mobile,8,2228.95,2504.58,30,1753.21,-3805.92
100338,21-06-2023,East,Bihar,Office Supplies,Notebook,4,3133.19,4277.53,10,3849.78,2866.36
100339,03-07-2023,West,Rajasthan,Electronics,Laptop,4,2609.44,3986.5,5,3787.18,4710.96
100340,14-11-2024,North,Haryana,Office Supplies,Pen,8,1105.85,1716.8,20,1373.44,2140.72
100341,23-08-2023,East,Odisha,Clothing,T-shirt,3,4499.28,6939.56,30,4857.69,1075.23
100342,08-08-2023,South,Karnataka,Furniture,Sofa,4,2129.88,3033.79,20,2427.03,1188.6
100343,21-04-2024,West,Gujarat,Home Appliances,Fan,4,1516.25,1725.07,10,1552.56,145.24
100344,27-10-2023,North,Haryana,Clothing,Jeans,8,562.39,622.72,0,622.72,482.64
100345,29-01-2024,East,Bihar,Furniture,Sofa,8,537.27,846.82,30,592.77,444
100346,31-08-2024,East,West Bengal,Home Appliances,Microwave,4,1952.79,2341.01,0,2341.01,1552.88
100347,04-11-2024,Central,Madhya Pradesh,Electronics,Headphones,6,1439.47,2252.46,15,1914.59,2850.72
100348,02-10-2023,West,Gujarat,Furniture,Chair,3,4587.01,5491.44,15,4667.72,242.13
100349,23-06-2024,North,Delhi,Office Supplies,Notebook,3,521.81,809.73,15,688.27,499.38
100350,09-07-2023,East,West Bengal,Office Supplies,Notebook,7,2196.25,3241.13,20,2592.9,2776.55
100351,02-04-2023,West,Rajasthan,Clothing,Jeans,7,4984.99,6830.83,15,5806.21,5748.54
100352,01-03-2024,West,Gujarat,Furniture,Sofa,4,802.92,883.42,0,883.42,322
100353,11-01-2023,Central,Madhya Pradesh,Electronics,Mobile,8,4083.2,6208.47,5,5898.05,14518.8
100354,21-04-2024,West,Maharashtra,Furniture,Table,2,4009.14,4589.76,0,4589.76,1161.24
100355,17-10-2024,South,Tamil Nadu,Furniture,Table,6,3366.02,5140.74,30,3598.52,1395
100356,24-09-2023,West,Maharashtra,Office Supplies,Printer,1,2482.85,3347.59,15,2845.45,362.6
100357,13-07-2023,West,Maharashtra,Office Supplies,Printer,6,2341.01,3301.2,30,2310.84,-181.02
100358,05-09-2023,West,Maharashtra,Clothing,Jeans,1,3661.91,5006.86,20,4005.49,343.58
100359,03-01-2024,West,Rajasthan,Clothing,Jacket,1,3692.62,5443.08,15,4626.62,934
100360,11-05-2023,Central,Chhattisgarh,Home Appliances,Fan,8,1358.8,1544.96,30,1081.47,-2218.64
100361,10-06-2023,West,Maharashtra,Furniture,Table,2,1439.42,1840.91,0,1840.91,802.98
100362,11-08-2023,West,Gujarat,Electronics,Headphones,5,1881,2554.8,10,2299.32,2091.6
100363,12-10-2024,East,West Bengal,Electronics,Laptop,5,770.07,913.85,0,913.85,718.9
100364,29-02-2024,North,Punjab,Office Supplies,Pen,1,3038.39,4694.55,15,3990.37,951.98
100365,06-09-2024,South,Tamil Nadu,Clothing,Jeans,1,1163.96,1672.19,30,1170.53,6.57
100366,26-04-2023,North,Haryana,Furniture,Chair,7,4858.89,5816.1,20,4652.88,-1442.07
100367,08-07-2023,North,Delhi,Electronics,Headphones,5,4275.47,6145.77,0,6145.77,9351.5
100368,29-09-2024,North,Punjab,Clothing,Jeans,1,642,756.86,30,529.8,-112.2
100369,19-06-2024,South,Tamil Nadu,Clothing,Jeans,5,634.34,700.7,0,700.7,331.8
100370,24-10-2024,North,Haryana,Office Supplies,Notebook,2,4666.26,5949.89,0,5949.89,2567.26
100371,03-01-2024,West,Gujarat,Electronics,Headphones,8,3722.97,5906.37,20,4725.1,8017.04
100372,29-07-2023,Central,Madhya Pradesh,Electronics,Headphones,4,240.2,274,10,246.6,25.6
100373,04-05-2024,North,Haryana,Clothing,Jeans,2,3299.96,4323.42,0,4323.42,2046.92
100374,20-06-2023,West,Maharashtra,Furniture,Table,6,4850.02,6992.07,0,6992.07,12852.3
100375,30-03-2023,North,Punjab,Clothing,Jacket,7,502.16,722.4,20,577.92,530.32
100376,11-02-2023,Central,Madhya Pradesh,Home Appliances,Fan,7,3396.05,5005.71,15,4254.85,6011.6
100377,20-07-2023,West,Rajasthan,Electronics,Mobile,2,4558.5,5504.95,10,4954.45,791.9
100378,18-02-2024,East,Odisha,Furniture,Table,1,2215.79,3059.06,10,2753.15,537.36
100379,27-12-2023,East,Bihar,Electronics,Laptop,5,2015.92,2698.45,30,1888.92,-635
100380,11-04-2023,East,Odisha,Furniture,Table,8,2463.28,2962.7,20,2370.16,-744.96
100381,29-11-2023,South,Tamil Nadu,Office Supplies,Pen,5,1406.81,1916.66,20,1533.33,632.6
100382,30-05-2023,South,Karnataka,Home Appliances,Mixer,1,1796.57,2153.1,10,1937.79,141.22
100383,04-07-2023,West,Maharashtra,Home Appliances,Fan,1,1345.64,1645.6,30,1151.92,-193.72
100384,22-05-2024,South,Kerala,Electronics,Laptop,4,1339.33,2067.84,30,1447.49,432.64
100385,20-11-2023,Central,Madhya Pradesh,Home Appliances,Microwave,7,4597.62,6263.83,10,5637.45,7278.81
100386,10-09-2023,East,West Bengal,Office Supplies,Pen,1,2491.81,2783.78,15,2366.21,-125.6
100387,06-06-2024,South,Karnataka,Home Appliances,Mixer,2,3119.09,3854.71,30,2698.3,-841.58
100388,20-08-2024,North,Delhi,Home Appliances,Mixer,7,2936.04,3523.99,30,2466.79,-3284.75
100389,24-06-2023,South,Kerala,Clothing,T-shirt,3,4593.38,5377.23,0,5377.23,2351.55
100390,12-04-2023,Central,Madhya Pradesh,Electronics,Headphones,1,2534.5,3376,30,2363.2,-171.3
100391,23-06-2023,Central,Madhya Pradesh,Furniture,Chair,2,1363.1,1831.45,10,1648.3,570.4
100392,11-01-2024,South,Tamil Nadu,Clothing,Jacket,6,1153.24,1714.54,0,1714.54,3367.8
100393,06-06-2024,North,Haryana,Clothing,T-shirt,7,4099.62,5930.7,15,5041.09,6590.29
100394,06-06-2024,South,Kerala,Clothing,Jacket,3,704,1046.51,15,889.53,556.59
100395,09-10-2024,East,Bihar,Office Supplies,Notebook,8,3047.73,4768.21,15,4052.98,8042
100396,28-06-2024,South,Kerala,Electronics,Laptop,2,3393.98,4216.99,15,3584.44,380.92
100397,11-10-2024,West,Maharashtra,Office Supplies,Notebook,3,4293.71,5971.37,20,4777.1,1450.17
100398,29-10-2024,South,Karnataka,Office Supplies,Pen,5,4177.3,6459.13,5,6136.17,9794.35
100399,28-01-2023,East,West Bengal,Clothing,Jeans,1,280.44,319.78,20,255.82,-24.62
100400,03-11-2024,South,Karnataka,Furniture,Table,3,2314.49,3501.19,30,2450.83,409.02
100401,18-07-2024,Central,Madhya Pradesh,Office Supplies,Pen,3,2586.77,4030.17,10,3627.15,3121.14
100402,10-06-2024,West,Gujarat,Furniture,Table,8,3716.88,5516.29,15,4688.85,7775.76
100403,13-11-2023,South,Kerala,Electronics,Headphones,5,1840.76,2330.45,15,1980.88,700.6
100404,29-04-2023,East,Odisha,Home Appliances,Microwave,5,3231.02,4772.8,10,4295.52,5322.5
100405,25-05-2024,East,Odisha,Furniture,Chair,3,1340.94,2026.88,30,1418.82,233.64
100406,24-11-2023,East,West Bengal,Furniture,Sofa,4,292.9,375.21,15,318.93,104.12
100407,14-05-2023,South,Tamil Nadu,Furniture,Chair,6,3981.39,6082.72,0,6082.72,12607.98
100408,24-06-2024,North,Haryana,Office Supplies,Notebook,1,4780.09,6361.75,10,5725.58,945.49
100409,06-07-2024,South,Tamil Nadu,Clothing,T-shirt,7,2287.67,2825.14,10,2542.63,1784.72
100410,25-11-2023,West,Rajasthan,Office Supplies,Notebook,3,515.93,812.3,10,731.07,645.42
100411,11-02-2024,Central,Madhya Pradesh,Furniture,Sofa,5,3019.43,4185.92,30,2930.14,-446.45
100412,04-01-2024,Central,Chhattisgarh,Office Supplies,Pen,4,2940.37,3495.02,5,3320.27,1519.6
100413,17-03-2024,Central,Madhya Pradesh,Furniture,Sofa,6,2969.79,3986.52,5,3787.19,4904.4
100414,22-06-2023,Central,Chhattisgarh,Office Supplies,Pen,7,3578.41,4203.51,30,2942.46,-4451.65
100415,24-12-2024,East,Bihar,Clothing,Jeans,3,4590.86,6684.6,10,6016.14,4275.84
100416,21-02-2024,East,Bihar,Clothing,Jeans,1,4778.6,6688.43,5,6354.01,1575.41
100417,03-07-2023,West,Maharashtra,Clothing,Jacket,5,4759.63,5342.08,15,4540.77,-1094.3
100418,09-04-2024,South,Karnataka,Office Supplies,Notebook,5,1552.31,2283.66,5,2169.48,3085.85
100419,12-08-2024,East,Bihar,Electronics,Laptop,6,2869.68,4577.41,0,4577.41,10246.38
100420,27-09-2024,West,Rajasthan,Electronics,Laptop,3,2512.64,3302.54,5,3137.41,1874.31
100421,21-12-2023,East,Odisha,Office Supplies,Notebook,8,3478.58,4552.74,10,4097.47,4951.12
100422,21-05-2023,North,Delhi,Furniture,Table,1,1821.45,2178.95,30,1525.27,-296.18
100423,16-03-2023,West,Maharashtra,Office Supplies,Notebook,3,1524.13,2206.76,5,2096.42,1716.87
100424,11-05-2024,South,Kerala,Office Supplies,Notebook,1,3920.9,5455.95,0,5455.95,1535.05
100425,08-11-2023,North,Punjab,Clothing,Jeans,8,3388.71,4267.41,5,4054.04,5322.64
100426,24-02-2024,South,Tamil Nadu,Clothing,T-shirt,1,3773.92,5096.7,15,4332.2,558.28
100427,25-05-2024,South,Karnataka,Electronics,Laptop,2,2409.78,3411.67,30,2388.17,-43.22
100428,06-08-2023,West,Gujarat,Clothing,Jeans,1,522.81,700.23,15,595.2,72.39
100429,13-08-2023,Central,Chhattisgarh,Home Appliances,Microwave,3,3049.55,3416.46,10,3074.81,75.78
100430,02-11-2024,West,Rajasthan,Clothing,T-shirt,7,3925.98,5851.77,30,4096.24,1191.82
100431,03-01-2023,West,Rajasthan,Home Appliances,Microwave,1,2487.77,3420.79,20,2736.63,248.86
100432,23-09-2024,Central,Madhya Pradesh,Office Supplies,Notebook,6,657.04,735.26,30,514.68,-854.16
100433,27-07-2024,Central,Madhya Pradesh,Clothing,T-shirt,2,2363.41,3490.14,0,3490.14,2253.46
100434,22-06-2024,South,Kerala,Office Supplies,Pen,6,2424.88,2889.17,30,2022.42,-2414.76
100435,18-06-2023,East,Bihar,Clothing,Jacket,5,1464.08,1825.07,5,1733.82,1348.7
100436,13-07-2024,East,Bihar,Electronics,Mobile,3,4625.19,7096.57,10,6386.91,5285.16
100437,20-10-2023,Central,Madhya Pradesh,Clothing,T-shirt,2,4897.02,6142.32,20,4913.86,33.68
100438,24-04-2024,West,Gujarat,Electronics,Laptop,7,4805.64,5626.59,15,4782.6,-161.28
100439,03-08-2023,South,Tamil Nadu,Furniture,Chair,7,683.78,1006.68,20,805.34,850.92
100440,19-03-2023,East,West Bengal,Electronics,Mobile,7,4731.77,7283.18,10,6554.86,12761.63
100441,27-02-2024,West,Gujarat,Home Appliances,Fan,1,4584.72,5293.27,10,4763.94,179.22
100442,08-10-2024,South,Kerala,Electronics,Mobile,6,801.44,1000.34,0,1000.34,1193.4
100443,18-01-2023,East,Odisha,Electronics,Headphones,8,1856.06,2205.26,20,1764.21,-734.8
100444,19-07-2024,Central,Chhattisgarh,Office Supplies,Pen,1,3042.98,3543.79,20,2835.03,-207.95
100445,16-08-2023,Central,Madhya Pradesh,Office Supplies,Notebook,1,1683.51,2622.35,10,2360.11,676.6
100446,16-12-2024,North,Haryana,Electronics,Headphones,5,4873.04,7200.45,0,7200.45,11637.05
100447,22-12-2024,North,Punjab,Home Appliances,Microwave,7,643.12,745.02,5,707.77,452.55
100448,24-03-2024,North,Haryana,Clothing,Jeans,5,2052.88,2350.41,0,2350.41,1487.65
100449,24-08-2023,South,Tamil Nadu,Home Appliances,Fan,3,1427.57,1925.83,30,1348.08,-238.47
100450,14-04-2023,Central,Chhattisgarh,Electronics,Laptop,5,4058.34,5202.56,15,4422.18,1819.2
100451,08-06-2024,West,Gujarat,Furniture,Chair,2,1941.83,2842.68,20,2274.14,664.62
100452,01-10-2023,Central,Chhattisgarh,Office Supplies,Pen,2,901.8,1048.36,20,838.69,-126.22
100453,26-11-2023,East,Odisha,Clothing,Jeans,2,897.97,1194.24,20,955.39,114.84
100454,22-02-2023,Central,Chhattisgarh,Clothing,Jacket,1,3675.13,5507.44,0,5507.44,1832.31
100455,03-12-2023,North,Delhi,Clothing,Jeans,7,1710.29,2447.55,30,1713.29,21
100456,20-03-2024,East,Odisha,Home Appliances,Fan,1,1685.56,2021.71,20,1617.37,-68.19
100457,28-11-2023,East,Bihar,Home Appliances,Mixer,6,750.13,1093.15,0,1093.15,2058.12
100458,21-08-2024,South,Kerala,Furniture,Sofa,5,2258.85,3264.26,30,2284.98,130.65
100459,25-09-2024,Central,Chhattisgarh,Office Supplies,Notebook,8,2728.48,3907.16,15,3321.09,4740.88
100460,16-07-2024,Central,Chhattisgarh,Furniture,Sofa,4,865.79,1087.53,30,761.27,-418.08
100461,21-03-2024,South,Kerala,Electronics,Laptop,1,1874.71,2473.07,20,1978.46,103.75
100462,18-09-2024,Central,Chhattisgarh,Office Supplies,Notebook,5,840.21,998.64,30,699.05,-705.8
100463,03-11-2023,North,Haryana,Clothing,Jeans,3,2861.87,4332.04,5,4115.44,3760.71
100464,23-11-2023,South,Kerala,Furniture,Table,2,1520.02,1956.6,15,1663.11,286.18
100465,23-02-2023,Central,Madhya Pradesh,Office Supplies,Notebook,1,3167.27,4086.59,0,4086.59,919.32
100466,18-06-2024,West,Rajasthan,Clothing,Jeans,3,843.03,1301.25,5,1236.19,1179.48
100467,20-07-2024,East,Odisha,Home Appliances,Microwave,1,490.15,564.99,15,480.24,-9.91
100468,03-02-2023,South,Tamil Nadu,Furniture,Table,6,3048.77,4299.21,20,3439.37,2343.6
100469,15-02-2024,Central,Chhattisgarh,Electronics,Mobile,1,1311.25,2029.2,30,1420.44,109.19
100470,24-01-2024,South,Tamil Nadu,Furniture,Sofa,1,3035.89,4539.21,20,3631.37,595.48
100471,04-08-2024,Central,Chhattisgarh,Clothing,T-shirt,8,4115.44,4888.88,30,3422.22,-5545.76
100472,08-04-2024,North,Delhi,Furniture,Sofa,7,3195.11,4456.03,10,4010.43,5707.24
100473,29-12-2024,Central,Madhya Pradesh,Home Appliances,Mixer,7,1004.63,1594.66,0,1594.66,4130.21
100474,22-12-2023,East,West Bengal,Furniture,Chair,7,1288.14,1881.74,5,1787.65,3496.57
100475,28-12-2023,West,Gujarat,Office Supplies,Pen,5,1116.83,1589.39,15,1350.98,1170.75
100476,02-12-2024,North,Haryana,Office Supplies,Printer,3,3349.64,4121.06,15,3502.9,459.78
100477,30-12-2024,East,Odisha,Furniture,Chair,8,1181.62,1301.44,20,1041.15,-1123.76
100478,02-07-2023,East,Odisha,Home Appliances,Mixer,7,4613.11,6448.5,15,5481.23,6076.84
100479,16-06-2024,West,Rajasthan,Clothing,Jeans,4,3183.55,3522.88,10,3170.59,-51.84
100480,16-06-2024,North,Haryana,Electronics,Headphones,8,3358.49,4289.86,10,3860.87,4019.04
100481,07-06-2023,South,Tamil Nadu,Office Supplies,Notebook,4,465.23,663.81,15,564.24,396.04
100482,22-05-2023,North,Delhi,Office Supplies,Notebook,7,1741.65,2549.46,0,2549.46,5654.67
100483,07-05-2023,North,Punjab,Home Appliances,Fan,8,220.87,273.56,10,246.2,202.64
100484,06-06-2024,East,West Bengal,Clothing,T-shirt,6,2053.92,2454.01,15,2085.91,191.94
100485,06-07-2024,East,Bihar,Clothing,Jeans,3,1086.18,1416.18,0,1416.18,990
100486,24-10-2023,Central,Chhattisgarh,Office Supplies,Pen,8,1873.36,2092.86,10,1883.57,81.68
100487,22-08-2023,North,Delhi,Furniture,Chair,1,1555.48,2314.93,10,2083.44,527.96
100488,08-06-2024,East,Odisha,Furniture,Sofa,5,3294.63,4660.02,10,4194.02,4496.95
100489,17-12-2024,Central,Madhya Pradesh,Clothing,Jeans,5,4970.05,7687.86,0,7687.86,13589.05
100490,26-09-2023,East,Odisha,Home Appliances,Mixer,1,1521.8,1901.05,20,1520.84,-0.96
100491,23-06-2023,East,Odisha,Clothing,T-shirt,6,2148,3071.41,15,2610.7,2776.2
100492,24-12-2024,South,Tamil Nadu,Home Appliances,Mixer,6,1801,2202.96,30,1542.07,-1553.58
100493,22-02-2023,North,Delhi,Electronics,Laptop,6,2680.07,3643.72,15,3097.16,2502.54
100494,12-12-2023,East,Odisha,Furniture,Table,5,4102.28,5816.65,20,4653.32,2755.2
100495,08-10-2024,West,Rajasthan,Office Supplies,Printer,6,3250.07,4375.84,10,3938.26,4129.14
100496,24-08-2024,West,Gujarat,Office Supplies,Pen,1,3800.02,5981.12,20,4784.9,984.88
100497,10-06-2024,North,Haryana,Furniture,Table,8,3716.19,4230.06,30,2961.04,-6041.2
100498,14-05-2024,South,Tamil Nadu,Electronics,Mobile,3,1086.68,1666.05,0,1666.05,1738.11
100499,08-02-2023,Central,Madhya Pradesh,Office Supplies,Pen,7,1523.68,2127.06,20,1701.65,1245.79
100500,18-08-2023,Central,Chhattisgarh,Electronics,Headphones,8,654.41,762.89,15,648.46,-47.6
100501,16-02-2024,North,Delhi,Electronics,Mobile,3,1255.75,1687.5,5,1603.12,1042.11
100502,08-02-2023,Central,Madhya Pradesh,Home Appliances,Fan,8,1974.08,2492.34,30,1744.64,-1835.52
100503,17-04-2023,West,Rajasthan,Office Supplies,Pen,8,4823.05,7555.64,5,7177.86,18838.48
100504,15-10-2024,East,Bihar,Home Appliances,Mixer,6,1567.05,1872.61,15,1591.72,148.02
